station_id,date,spi1,spei1,spi3,spei3
18026,3/31/2005,-0.637115583,-0.503797782,-0.855065498,-0.273928157
18026,4/30/2005,-0.313418145,-0.480267726,-0.594714607,-0.331257388
18026,5/31/2005,0.802562228,0.639751645,-0.104820801,-0.043552742
18026,6/30/2005,0.093672229,0.189610227,-0.043171283,0.224156912
18026,7/31/2005,-0.565948822,-0.971999785,0.158589185,0.32903585
18026,8/31/2005,0,0.260809174,-0.754177471,-0.174855856
18026,9/30/2005,0.470550051,0.428010506,-0.718473378,-0.237791
18026,10/31/2005,-1.124338232,-1.249771853,-1.476239363,-0.183045444
18026,11/30/2005,-0.737481554,-0.872482414,-1.337845051,-0.489249427
18026,12/31/2005,-0.712979063,-1.044353827,-1.609443729,-1.573474793
18026,1/31/2006,0.95742801,1.217945253,-0.515565721,-0.291975071
18026,2/28/2006,0.222127295,-0.13094302,0.121686373,0.011208988
18026,3/31/2006,-0.910666944,-0.899191255,-0.315663028,-0.149704334
18026,4/30/2006,-0.060964243,0.550709273,-0.743553547,-0.094624977
18026,5/31/2006,-0.765646448,-0.650579472,-1.173143967,-0.482300459
18026,6/30/2006,-0.994457883,-1.194852439,-1.156842021,-0.567243247
18026,7/31/2006,2.028925923,0.80747351,-0.533365525,-0.455966404
18026,8/31/2006,0,-2.045450612,0.128170201,-0.701614392
18026,9/30/2006,1.058463861,0.902288903,0.582340608,0.226699131
18026,10/31/2006,-0.478041655,-0.577492515,-0.486504142,-0.264838414
18026,11/30/2006,-0.180165722,-0.613895127,-0.214103635,0.338602232
18026,12/31/2006,-0.148342451,0.090558229,-0.714448271,-0.638116632
18026,1/31/2007,-0.11159866,-0.59436161,-0.651359415,-0.506007975
18026,2/28/2007,-0.210777801,-0.325646724,-0.541610929,-0.490758295
18026,3/31/2007,1.069997979,1.283399055,0.415482521,0.702747726
18026,4/30/2007,1.947381391,1.676723444,1.578666205,1.395883812
18026,5/31/2007,-0.432483994,-0.642418874,0.921071955,0.888498314
18026,6/30/2007,0.89867876,0.220560866,0.406057256,0.574971764
18026,7/31/2007,2.511652101,1.552021643,0.292744459,0.399967588
18026,8/31/2007,1.140845304,-0.066948867,0.78447458,0.454297177
18026,10/31/2007,0.423700522,0.111340924,0.473262606,-1.006517425
18026,11/30/2007,0.991948136,0.797724838,0.157595682,-0.958827313
18026,12/31/2007,0.503665867,0.422311771,0.786894692,0.785969004
18026,1/31/2008,0.275932648,0.724152763,0.622395575,1.134767118
18026,2/29/2008,0.375154356,0.386704977,0.300587066,0.691534741
18026,3/31/2008,-1.121349454,-1.7659016,-0.957363797,-1.264618932
18026,4/30/2008,-1.162411899,-1.551318351,-1.442634278,-1.895528723
18026,5/31/2008,-0.019063857,0.119058254,-1.46415189,-1.689421073
18026,6/30/2008,0.553418359,0.141683312,-1.081224217,-0.676041312
18026,7/31/2008,1.742390548,0.423078703,-0.034575459,0.35920822
18026,9/30/2008,-0.040008674,0.271895493,-0.018933596,0.268712534
18026,10/31/2008,1.031388209,0.868959173,0.630594484,0.968246457
18026,11/30/2008,-1.067867824,-0.931997999,-0.201674127,0.732375114
18026,12/31/2008,-0.226608399,0.013577605,0.052130332,0.546781964
18026,1/31/2009,1.004046446,0.900703865,-0.397614386,-0.041198904
18026,3/31/2009,-0.983050659,-1.140093645,-0.534057464,-0.126438381
18026,4/30/2009,1.115637857,0.935775045,0.206702769,0.405892252
18026,5/31/2009,0.012003636,-0.398438159,-0.296408943,-0.244834857
18026,6/30/2009,1.54914293,0.616064734,0.518020282,0.421636245
18026,7/31/2009,2.067718336,0.391854137,0.601232695,0.305087131
18026,9/30/2009,1.54680902,1.368000816,1.8852244,1.085150885
18026,11/30/2009,0.270094749,0.093280195,1.173448247,-1.325794663
18026,12/31/2009,0.191971051,0.187209156,0.853644498,0.183731328
18026,1/31/2010,0.548621006,0.402054338,0.1127438,0.472143072
18026,2/28/2010,0.950908727,1.032680781,0.633214665,0.931298491
18026,3/31/2010,0.34855837,0.467346403,0.840331896,0.982014757
18026,5/31/2010,1.42247408,1.234681606,1.409491445,1.445312813
18026,6/30/2010,1.668894501,0.5084898,1.490384891,1.196656413
18026,7/31/2010,2.815374748,1.021298816,1.836945023,1.311648411
18026,8/31/2010,2.273913122,0.579287525,1.415269966,0.603646315
18026,9/30/2010,0.535493519,0.169685088,1.284210725,0.634665982
18026,10/31/2010,0.508186927,0.366805636,0.575917232,0.850946431
18026,1/31/2011,1.308969978,1.445323642,0.947216221,-2.502815539
18026,2/28/2011,1.638694686,1.665346577,1.574248474,1.249126811
18026,3/31/2011,-0.462952338,-0.336666007,1.236721805,1.188447538
18026,4/30/2011,0.289225056,0.286801444,0.666594129,0.75135611
18026,5/31/2011,0.715608045,0.697370901,0.150591118,0.38600652
18026,6/30/2011,1.123418923,0.631757076,0.444784794,0.667152571
18026,8/31/2011,3.037228828,1.314993465,1.555771168,1.387477903
18026,9/30/2011,0.094762754,0.426448572,0.995275752,1.371726095
18026,10/31/2011,1.714600487,1.096943743,2.214989358,1.905693231
18026,11/30/2011,0.984910393,1.227508829,1.632573632,1.605809728
18026,1/31/2012,0.841880046,0.928251332,1.950216403,1.554268011
18026,2/29/2012,0.243279452,0.376313361,0.831427467,1.092319767
18026,3/31/2012,0.796631704,0.887533694,0.84511394,1.023645036
18026,5/31/2012,0.863094621,1.786161998,0.517738895,1.85287469
18026,6/30/2012,1.409763342,1.978955808,0.965209228,1.896840131
18026,7/31/2012,1.476107928,0.657973025,0.903492835,2.05742966
18026,9/30/2012,-0.040008674,0.297861054,0.465572963,1.43883442
18026,10/31/2012,-0.789481585,-1.645704764,-1.186724175,-0.465583516
18026,11/30/2012,0.619573924,0.566571623,-0.826540544,-0.090149467
18026,12/31/2012,0.86321693,0.844600141,-0.053929027,-0.240844513
18026,1/31/2013,1.182539637,0.807740915,0.983211335,1.226776614
18026,2/28/2013,1.087870672,0.959667835,1.175532825,1.265475052
18026,3/31/2013,-1.060288645,-1.042523771,0.354401684,0.239291361
18026,4/30/2013,0.51241662,0.09364715,-0.001464856,-0.04786496
18026,5/31/2013,0.116741488,-0.359781839,-0.581522968,-0.659607533
18026,6/30/2013,1.163064766,0.313370294,0.102345651,-0.049146506
18026,10/31/2013,0.259080867,0.08040126,0.930431484,-0.188829116
18026,11/30/2013,0.611298829,0.464037057,0.447063512,-0.771388218
18026,12/31/2013,0.803571099,1.066453991,0.571652939,0.869569595
18026,1/31/2014,-1.382994127,-1.25950797,-0.048955299,0.439327478
18026,2/28/2014,-0.978108666,-0.625940086,-0.879938902,-0.447022083
18026,3/31/2014,-0.454946878,-0.203685665,-2.152700268,-1.02331838
18026,4/30/2014,-0.872623624,-0.997866567,-1.303067227,-0.895041474
18026,5/31/2014,0.82833953,0.321478823,-0.223505807,-0.430483787
18026,6/30/2014,2.816203934,1.800700055,1.293571191,0.615194469
18026,7/31/2014,1.131163374,0.057242647,1.609309471,1.122888377
18026,8/31/2014,0,-1.538761544,1.396731713,0.610924654
18026,9/30/2014,-0.090909392,-0.364981995,-0.754697815,-0.747857146
18026,10/31/2014,1.392250777,1.039465245,0.253675263,0.356438101
18026,11/30/2014,1.780694231,2.089205166,2.022358442,1.62090876
18026,12/31/2014,1.724316366,1.284125815,2.254891556,2.354908569
18026,1/31/2015,0.035358033,-0.261719909,1.724192161,1.978001433
18026,2/28/2015,1.493699893,1.312787291,1.307406855,1.395538638
18026,3/31/2015,2.120614594,1.66934123,1.888938387,1.421836755
18026,4/30/2015,-0.375540272,-0.166517337,1.654873652,1.112820104
18026,5/31/2015,0.059841414,-0.046809482,0.476258033,0.440687156
18026,6/30/2015,-0.29044702,-1.264672288,-0.838408094,-0.671508187
18026,7/31/2015,0.975821118,-1.000923622,-0.522161303,-0.83695735
18026,8/31/2015,2.568543801,0.652744151,0.378129143,-0.627265183
18026,9/30/2015,-0.445121822,-1.53141854,-0.0362533,-0.697594119
18026,10/31/2015,1.340345248,0.78375661,1.059445309,0.665780888
18026,11/30/2015,0.847111719,0.255758984,0.924224899,0.439528444
18026,12/31/2015,-1.401359187,-1.91856446,0.741887936,0.411878477
18026,1/31/2016,0.678788766,0.091938068,0.013909236,-0.472431501
18026,2/29/2016,-1.338485427,-1.682837114,-1.34964098,-1.768179359
18026,3/31/2016,0.423215925,0.704767733,-0.010532473,0.0069549
18026,4/30/2016,1.094329902,0.657362492,0.33671876,0.315054638
18026,5/31/2016,-1.035976492,-1.018003429,-0.013157672,0.051683835
18026,6/30/2016,0.520945136,-0.034107121,-0.319893895,-0.17610743
18026,7/31/2016,1.465334447,0.824363994,-0.650597617,-0.098206728
18026,8/31/2016,0,-0.930156438,0.098631088,-0.024736192
18026,9/30/2016,-0.445121822,-0.214822009,-0.725049883,-0.193992854
18026,10/31/2016,1.583669672,1.18883631,0.303152839,0.730818926
18026,11/30/2016,-0.243643638,-0.427745681,0.460576932,1.008387654
18026,12/31/2016,-0.488140203,-0.353611185,0.633074673,1.113473311
18026,1/31/2017,-0.126904935,-0.383761619,-0.852230778,-0.48614243
18026,2/28/2017,0.384924929,0.554631832,-0.295707293,0.02244702
18026,3/31/2017,-0.910666944,-0.892480401,-0.938397884,-0.409340166
18026,4/30/2017,-0.523483854,-0.717479005,-0.925604346,-0.660442565
18026,5/31/2017,-0.038172562,-0.219144325,-1.077231405,-0.941555217
18026,6/30/2017,0.428773762,-0.072470207,-0.808889455,-0.536499158
18026,7/31/2017,-0.565948822,-1.440045793,-0.614380923,-0.573013899
18026,8/31/2017,0,-1.163589886,-0.475629005,-1.017326384
18026,9/30/2017,0.932878689,0.196537097,-0.304392443,-1.228503778
18026,10/31/2017,0.353675853,-0.005637228,0.074663802,-0.339980187
18026,11/30/2017,0.920630087,0.672692172,1.015530342,0.646740456
18026,12/31/2017,-0.306505292,-0.561249477,0.438688581,0.275834111
18026,1/31/2018,-0.142329972,-0.82753777,0.063589881,-0.038470727
18026,2/28/2018,0.189927734,-0.052493284,-0.365290966,-0.721767573
18026,3/31/2018,0.100164704,-0.50674053,-0.10166471,-0.682843695
18026,4/30/2018,-0.199226963,-0.187370116,-0.211010886,-0.343529189
18026,5/31/2018,0.532025861,-0.186498208,0.002100762,-0.475961648
18026,6/30/2018,1.409763342,0.20832486,0.251756319,-0.138577982
18026,7/31/2018,-0.565948822,-1.617704561,0.411671533,-0.492831193
18026,8/31/2018,0,0.104216111,0.289830606,-0.521870833
18026,9/30/2018,-0.077962066,-1.234597552,-1.075643719,-1.47063468
18026,10/31/2018,-0.272312113,-0.924911853,-1.2924788,-1.28609475
18026,11/30/2018,0.771201866,0.534527588,-0.313638557,-0.515442981
18026,12/31/2018,1.46671511,1.199688946,0.641390029,0.327183865
18026,1/31/2019,1.708019373,1.40170023,1.661186183,1.613908037
18026,2/28/2019,0.63181746,0.397482409,1.39062149,1.310848419
18026,3/31/2019,0.846382365,0.705084636,1.49889775,1.055151099
18026,4/30/2019,0.817781709,0.337665477,1.044859095,0.641809629
18026,5/31/2019,-5.933440852,-2.144322335,-0.036055356,-0.428748371
18026,6/30/2019,-0.994457883,-1.764497402,-0.788627003,-1.5911624
18026,7/31/2019,0.76505576,-1.043938697,-1.881024695,-2.201767824
18026,8/31/2019,0,-0.710658203,-0.724371284,-1.868728124
18026,9/30/2019,2.050843653,1.489829462,1.092173091,0.230576307
18026,10/31/2019,-1.124338232,-1.947664794,0.651085595,0.262957332
18026,11/30/2019,-0.963380183,-1.206040147,0.49618781,0.250032029
18026,12/31/2019,0.65655906,0.187890261,-1.021433502,-1.648938918
18026,1/31/2020,1.004046446,0.507434081,0.04502216,-0.358726956
18026,2/29/2020,-0.104415801,-0.794208395,0.488374392,-0.211033004
18026,3/31/2020,0.597499487,0.197562386,0.663202319,0.133429437
18026,4/30/2020,0.389859381,0.28153494,0.300656457,0.068080152
18026,5/31/2020,-0.139705246,-1.146021131,0.00019375,-0.380550716
18026,6/30/2020,-0.068910567,-1.901948371,-0.54531675,-1.315322045
18026,7/31/2020,2.700383256,1.107860518,0.24443202,-0.886555448
18026,8/31/2020,2.990672265,1.04955487,1.159595698,0.19233058
18026,9/30/2020,-0.93912016,-1.653051918,1.193568466,0.616042193
18026,10/31/2020,0.377106457,-0.295356534,0.45271053,0.386637517
18026,11/30/2020,0.210563298,0.00666131,-0.488249477,-0.54615239
18026,12/31/2020,1.791157717,1.734820806,0.862477008,0.797308551
18026,1/31/2021,0.386693881,-0.557461427,0.795369852,0.989006704
18026,2/28/2021,-0.252574777,-0.845862494,0.651191084,0.319656891
18026,3/31/2021,-0.722486479,-0.652299979,-0.864167729,-1.361621593
18026,4/30/2021,-0.691138831,-1.434862097,-1.169170349,-1.5160487
18026,5/31/2021,0.099986403,-0.876110649,-0.962028846,-1.586836255
18026,6/30/2021,-0.994457883,-1.329887812,-1.012464492,-2.126906125
18026,7/31/2021,-0.565948822,-1.199178448,-0.77213164,-1.477051433
18026,8/31/2021,0,-1.163589886,-1.593218818,-1.783349802
18026,9/30/2021,-0.755730228,-0.837984079,-1.313178499,-1.56723248
18026,10/31/2021,0.033341935,0.020884267,-1.299535883,-1.033346134
18026,11/30/2021,-1.237547179,-1.413464571,-1.334674423,-0.731972084
18026,12/31/2021,-0.802064278,-1.383784433,-0.970791702,-1.184908324
18026,1/31/2022,1.022457717,0.734851858,-0.676857306,-1.088325486
18026,2/28/2022,-1.731664396,-1.62858489,-0.614969166,-1.238404501
18026,3/31/2022,1.193995959,1.216359602,0.658136351,0.603640872
18026,4/30/2022,-1.05087501,-1.379705238,-0.520560038,-0.664996715
18026,5/31/2022,0.408592886,0.37866676,0.028790162,-0.01383943
18026,6/30/2022,0.056497846,-0.797056181,-0.797615217,-0.818394409
18026,7/31/2022,-0.565948822,-0.854364373,-0.290273146,-0.240337718
18026,8/31/2022,0,-0.374890841,-0.785604178,-0.904748129
18026,9/30/2022,-1.69062163,-1.710588271,-1.668391194,-1.376175971
18026,10/31/2022,-0.469924275,-0.77121166,-1.859748352,-1.880483175
18026,11/30/2022,-0.923407893,-1.377897414,-1.745186482,-1.517838
18026,12/31/2022,-0.210825912,0.081455104,-1.048719237,-1.217081259
18026,1/31/2023,-0.479234044,-0.706771323,-1.22757464,-1.105007976
18026,2/28/2023,-0.11733319,-0.492079436,-0.72275136,-0.651267239
18026,3/31/2023,-0.244776712,-0.746815778,-0.766061125,-1.306399229
18026,4/30/2023,-1.05087501,-1.29060442,-1.018285359,-1.354447499
18026,5/31/2023,0.945289406,0.752969108,-0.055145967,-0.422612804
18026,6/30/2023,1.103186065,0.26167427,0.176185937,0.016236326
18026,7/31/2023,0.295641254,-0.455911347,0.656023873,0.585295268
18026,8/31/2023,2.651262701,0.815750879,0.708892011,0.30847594
18026,9/30/2023,1.449442779,1.379417949,1.083247365,0.963588667
18026,10/31/2023,-1.124338232,0.916124857,0.760253386,1.837206378
18026,11/30/2023,-1.711675307,-1.768405339,-0.575758829,1.236666461
18026,12/31/2023,-0.404575169,-1.235718492,-1.789714955,-0.348073541
18026,1/31/2024,-0.554076884,1.265312832,-1.634006132,-1.03218404
18026,2/29/2024,-0.400700761,-0.274645519,-1.158118806,-0.128394182
18026,3/31/2024,1.169211558,1.016734862,0.263186906,0.977723767
18026,5/31/2024,1.355361114,1.207139044,1.179881182,1.346979932
18026,6/30/2024,1.668894501,0.704307854,1.653618767,1.306999934
18026,8/31/2024,1.623240816,1.202118282,1.806212243,1.521582334
18026,9/30/2024,-0.144305132,-0.439769587,0.511644503,1.090986031
18026,11/30/2024,-0.772942919,0.966494739,-1.439400675,-0.962882201
18026,12/31/2024,-1.69062163,-1.417788138,-1.617437285,-1.687813694
18026,1/31/2025,-1.382994127,-1.482841621,-2.288641762,-0.534401494
18026,2/28/2025,0.958323343,0.97748742,-0.774802792,-0.581425922
18026,3/31/2025,-1.731664396,-1.693240543,-1.813941058,-2.081662512
18026,4/30/2025,-1.69062163,-1.04304008,-1.570065381,-1.189514198
